id,user_id,name,type,primary_color,pattern,material,formality_level,description,type_group
4850,165,jeans_rectos de tweed turquesa,jeans_rectos,turquesa,geometrico,tweed,1,Una jeans_rectos de tweed color turquesa. Su tejido es británico. Presenta un diseño de geometrico que aporta personalidad.,bottom
4851,165,croptop de lino rojo,croptop,rojo,liso,lino,1,Esta croptop de lino rojo combina estilo y comodidad. Su tejido es fresco.,top
4852,165,sneakers_chunky de poliester violeta,sneakers_chunky,violeta,geometrico,poliester,1,Esta sneakers_chunky de poliester violeta combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de geometrico que aporta personalidad.,shoes
4853,165,croptop de algodon verde,croptop,verde,letras,algodon,1,Una croptop de algodon color verde. Su tejido es versátil. Presenta un diseño de letras que aporta personalidad.,top
4854,165,jeans_rectos de poliester beige,jeans_rectos,beige,liso,poliester,2,"Prenda de poliester en tono beige, perfecta para realzar tu look. Su tejido es moderno.",bottom
4855,165,sneakers_chunky de lana mostaza,sneakers_chunky,mostaza,geometrico,lana,2,"Prenda de lana en tono mostaza, perfecta para realzar tu look. Su tejido es acogedor. Presenta un diseño de geometrico que aporta personalidad.",shoes
4856,165,croptop de lino azul_marino,croptop,azul_marino,letras,lino,1,Una croptop de lino color azul_marino. Su tejido es fresco. Presenta un diseño de letras que aporta personalidad.,top
4857,165,bomber de terciopelo verde,bomber,verde,letras,terciopelo,2,"Prenda de terciopelo en tono verde, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de letras que aporta personalidad.",top
4858,165,sneakers_chunky de sintetico gris,sneakers_chunky,gris,liso,sintetico,1,Una sneakers_chunky de sintetico color gris. Su tejido es versátil.,shoes
4859,165,sneakers_chunky de cuero gris,sneakers_chunky,gris,geometrico,cuero,1,"Prenda de cuero en tono gris, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de geometrico que aporta personalidad.",shoes
4860,165,croptop de sintetico negro,croptop,negro,geometrico,sintetico,1,Esta croptop de sintetico negro combina estilo y comodidad. Su tejido es versátil. Presenta un diseño de geometrico que aporta personalidad.,top
4861,165,croptop de lana rojo,croptop,rojo,geometrico,lana,1,Esta croptop de lana rojo combina estilo y comodidad. Su tejido es acogedor. Presenta un diseño de geometrico que aporta personalidad.,top
4862,165,bomber de cuero gris,bomber,gris,geometrico,cuero,1,Esta bomber de cuero gris combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de geometrico que aporta personalidad.,top
4863,165,sneakers_chunky de terciopelo azul,sneakers_chunky,azul,geometrico,terciopelo,1,Una sneakers_chunky de terciopelo color azul. Su tejido es suave al tacto. Presenta un diseño de geometrico que aporta personalidad.,shoes
4864,165,jeans_rectos de lana negro,jeans_rectos,negro,letras,lana,1,"Prenda de lana en tono negro, perfecta para realzar tu look. Su tejido es cálido. Presenta un diseño de letras que aporta personalidad.",bottom
4865,165,sneakers_chunky de seda rojo,sneakers_chunky,rojo,liso,seda,1,Esta sneakers_chunky de seda rojo combina estilo y comodidad. Su tejido es fina.,shoes
4866,165,jeans_rectos de poliester rojo,jeans_rectos,rojo,liso,poliester,3,Esta jeans_rectos de poliester rojo combina estilo y comodidad. Su tejido es práctico.,bottom
4867,165,sneakers_chunky de terciopelo beige,sneakers_chunky,beige,geometrico,terciopelo,1,"Prenda de terciopelo en tono beige, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de geometrico que aporta personalidad.",shoes
4868,165,bomber de tweed blanco,bomber,blanco,letras,tweed,5,Esta bomber de tweed blanco combina estilo y comodidad. Su tejido es texturizado. Presenta un diseño de letras que aporta personalidad.,top
4869,165,croptop de poliester granate,croptop,granate,letras,poliester,2,Una croptop de poliester color granate. Su tejido es moderno. Presenta un diseño de letras que aporta personalidad.,top
4870,165,bomber de seda negro,bomber,negro,geometrico,seda,3,Esta bomber de seda negro combina estilo y comodidad. Su tejido es brillante. Presenta un diseño de geometrico que aporta personalidad.,top
4871,165,jeans_rectos de algodon beige,jeans_rectos,beige,letras,algodon,2,"Prenda de algodon en tono beige, perfecta para realzar tu look. Su tejido es suave. Presenta un diseño de letras que aporta personalidad.",bottom
4872,165,croptop de poliester rojo,croptop,rojo,letras,poliester,1,Esta croptop de poliester rojo combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de letras que aporta personalidad.,top
4873,165,bomber de jean gris,bomber,gris,geometrico,jean,4,"Prenda de jean en tono gris, perfecta para realzar tu look. Su tejido es casual. Presenta un diseño de geometrico que aporta personalidad.",top
4874,165,jeans_rectos de algodon negro,jeans_rectos,negro,geometrico,algodon,1,"Prenda de algodon en tono negro, perfecta para realzar tu look. Su tejido es suave. Presenta un diseño de geometrico que aporta personalidad.",bottom
4875,165,bomber de poliester azul_marino,bomber,azul_marino,geometrico,poliester,2,Esta bomber de poliester azul_marino combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de geometrico que aporta personalidad.,top
4876,166,blazer de sintetico granate,blazer,granate,liso,sintetico,3,Una blazer de sintetico color granate. Su tejido es económico.,top
4877,166,blazer de lana blanco,blazer,blanco,liso,lana,4,Una blazer de lana color blanco. Su tejido es acogedor.,top
4878,166,camisa de algodon azul_marino,camisa,azul_marino,punto,algodon,5,"Prenda de algodon en tono azul_marino, perfecta para realzar tu look. Su tejido es versátil. Presenta un diseño de punto que aporta personalidad.",top
4879,166,pantalones_sastre de sintetico negro,pantalones_sastre,negro,liso,sintetico,5,Una pantalones_sastre de sintetico color negro. Su tejido es versátil.,bottom
4880,166,loafers de lana blanco,loafers,blanco,punto,lana,3,Esta loafers de lana blanco combina estilo y comodidad. Su tejido es cálido. Presenta un diseño de punto que aporta personalidad.,shoes
4881,166,loafers de algodon gris,loafers,gris,liso,algodon,3,"Prenda de algodon en tono gris, perfecta para realzar tu look. Su tejido es suave.",shoes
4882,166,loafers de algodon gris,loafers,gris,liso,algodon,3,Esta loafers de algodon gris combina estilo y comodidad. Su tejido es versátil.,shoes
4883,166,pumps de tweed gris,pumps,gris,rayas,tweed,5,Esta pumps de tweed gris combina estilo y comodidad. Su tejido es británico. Presenta un diseño de rayas que aporta personalidad.,shoes
4884,166,blazer de lana blanco,blazer,blanco,liso,lana,3,"Prenda de lana en tono blanco, perfecta para realzar tu look. Su tejido es acogedor.",top
4885,166,blazer de terciopelo blanco,blazer,blanco,liso,terciopelo,4,"Prenda de terciopelo en tono blanco, perfecta para realzar tu look. Su tejido es suave al tacto.",top
4886,166,loafers de cuero rosa,loafers,rosa,punto,cuero,2,Una loafers de cuero color rosa. Su tejido es resistente. Presenta un diseño de punto que aporta personalidad.,shoes
4887,166,blazer de algodon blanco,blazer,blanco,liso,algodon,4,Una blazer de algodon color blanco. Su tejido es suave.,top
4888,166,loafers de terciopelo beige,loafers,beige,liso,terciopelo,3,"Prenda de terciopelo en tono beige, perfecta para realzar tu look. Su tejido es suave al tacto.",shoes
4889,166,pantalones_sastre de lino beige,pantalones_sastre,beige,rayas,lino,4,Una pantalones_sastre de lino color beige. Su tejido es ligero. Presenta un diseño de rayas que aporta personalidad.,bottom
4890,166,pumps de tweed azul_marino,pumps,azul_marino,liso,tweed,3,"Prenda de tweed en tono azul_marino, perfecta para realzar tu look. Su tejido es británico.",shoes
4891,166,camisa de terciopelo gris,camisa,gris,rayas,terciopelo,5,Una camisa de terciopelo color gris. Su tejido es suave al tacto. Presenta un diseño de rayas que aporta personalidad.,top
4892,166,loafers de terciopelo granate,loafers,granate,liso,terciopelo,2,Esta loafers de terciopelo granate combina estilo y comodidad. Su tejido es suave al tacto.,shoes
4893,166,loafers de cuero blanco,loafers,blanco,rayas,cuero,4,"Prenda de cuero en tono blanco, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de rayas que aporta personalidad.",shoes
4894,166,camisa de seda granate,camisa,granate,rayas,seda,3,Una camisa de seda color granate. Su tejido es brillante. Presenta un diseño de rayas que aporta personalidad.,top
4895,166,blazer de terciopelo blanco,blazer,blanco,rayas,terciopelo,4,Esta blazer de terciopelo blanco combina estilo y comodidad. Su tejido es elegante. Presenta un diseño de rayas que aporta personalidad.,top
4896,166,loafers de jean azul_marino,loafers,azul_marino,liso,jean,4,"Prenda de jean en tono azul_marino, perfecta para realzar tu look. Su tejido es casual.",shoes
4897,166,blazer de lino azul_marino,blazer,azul_marino,liso,lino,4,"Prenda de lino en tono azul_marino, perfecta para realzar tu look. Su tejido es fresco.",top
4898,166,loafers de lana gris,loafers,gris,rayas,lana,3,Esta loafers de lana gris combina estilo y comodidad. Su tejido es cálido. Presenta un diseño de rayas que aporta personalidad.,shoes
4899,166,blazer de tweed beige,blazer,beige,rayas,tweed,4,"Prenda de tweed en tono beige, perfecta para realzar tu look. Su tejido es texturizado. Presenta un diseño de rayas que aporta personalidad.",top
4900,166,blazer de lana gris,blazer,gris,punto,lana,5,"Prenda de lana en tono gris, perfecta para realzar tu look. Su tejido es acogedor. Presenta un diseño de punto que aporta personalidad.",top
4901,166,camisa de jean beige,camisa,beige,liso,jean,3,"Prenda de jean en tono beige, perfecta para realzar tu look. Su tejido es casual.",top
4902,166,blazer de lino azul_marino,blazer,azul_marino,punto,lino,5,Esta blazer de lino azul_marino combina estilo y comodidad. Su tejido es fresco. Presenta un diseño de punto que aporta personalidad.,top
4903,167,top_estructurado de lino blanco,top_estructurado,blanco,liso,lino,1,Esta top_estructurado de lino blanco combina estilo y comodidad. Su tejido es fresco.,top
4904,167,top_estructurado de sintetico mostaza,top_estructurado,mostaza,liso,sintetico,4,Una top_estructurado de sintetico color mostaza. Su tejido es económico.,top
4905,167,top_estructurado de algodon negro,top_estructurado,negro,liso,algodon,4,Esta top_estructurado de algodon negro combina estilo y comodidad. Su tejido es suave.,top
4906,167,pantalones_asimetricos de lana blanco,pantalones_asimetricos,blanco,liso,lana,5,Esta pantalones_asimetricos de lana blanco combina estilo y comodidad. Su tejido es acogedor.,bottom
4907,167,pantalones_asimetricos de lana negro,pantalones_asimetricos,negro,liso,lana,4,"Prenda de lana en tono negro, perfecta para realzar tu look. Su tejido es cálido.",bottom
4908,167,pantalones_asimetricos de seda mostaza,pantalones_asimetricos,mostaza,liso,seda,5,"Prenda de seda en tono mostaza, perfecta para realzar tu look. Su tejido es fina.",bottom
4909,167,top_estructurado de lana blanco,top_estructurado,blanco,liso,lana,5,Esta top_estructurado de lana blanco combina estilo y comodidad. Su tejido es acogedor.,top
4910,167,pantalones_asimetricos de algodon negro,pantalones_asimetricos,negro,liso,algodon,4,"Prenda de algodon en tono negro, perfecta para realzar tu look. Su tejido es suave.",bottom
4911,167,mocasines de jean gris,mocasines,gris,liso,jean,2,Esta mocasines de jean gris combina estilo y comodidad. Su tejido es casual.,shoes
4912,167,pantalones_asimetricos de sintetico verde,pantalones_asimetricos,verde,liso,sintetico,2,Una pantalones_asimetricos de sintetico color verde. Su tejido es versátil.,bottom
4913,167,top_estructurado de tweed verde,top_estructurado,verde,liso,tweed,4,Una top_estructurado de tweed color verde. Su tejido es texturizado.,top
4914,167,pantalones_asimetricos de poliester gris,pantalones_asimetricos,gris,liso,poliester,2,Esta pantalones_asimetricos de poliester gris combina estilo y comodidad. Su tejido es práctico.,bottom
4915,167,mocasines de poliester gris,mocasines,gris,liso,poliester,2,"Prenda de poliester en tono gris, perfecta para realzar tu look. Su tejido es práctico.",shoes
4916,167,mocasines de terciopelo negro,mocasines,negro,liso,terciopelo,4,Una mocasines de terciopelo color negro. Su tejido es elegante.,shoes
4917,167,top_estructurado de lino gris,top_estructurado,gris,liso,lino,5,"Prenda de lino en tono gris, perfecta para realzar tu look. Su tejido es ligero.",top
4918,167,mocasines de tweed gris,mocasines,gris,liso,tweed,3,Una mocasines de tweed color gris. Su tejido es británico.,shoes
4919,167,pantalones_asimetricos de algodon negro,pantalones_asimetricos,negro,liso,algodon,2,Una pantalones_asimetricos de algodon color negro. Su tejido es suave.,bottom
4920,167,top_estructurado de lino blanco,top_estructurado,blanco,liso,lino,5,"Prenda de lino en tono blanco, perfecta para realzar tu look. Su tejido es ligero.",top
4921,167,top_estructurado de poliester granate,top_estructurado,granate,liso,poliester,5,"Prenda de poliester en tono granate, perfecta para realzar tu look. Su tejido es práctico.",top
4922,167,pantalones_asimetricos de algodon gris,pantalones_asimetricos,gris,liso,algodon,3,Esta pantalones_asimetricos de algodon gris combina estilo y comodidad. Su tejido es suave.,bottom
4923,167,top_estructurado de jean negro,top_estructurado,negro,liso,jean,4,"Prenda de jean en tono negro, perfecta para realzar tu look. Su tejido es resistente.",top
4924,167,pantalones_asimetricos de terciopelo gris,pantalones_asimetricos,gris,liso,terciopelo,5,Una pantalones_asimetricos de terciopelo color gris. Su tejido es suave al tacto.,bottom
4925,167,mocasines de poliester negro,mocasines,negro,liso,poliester,3,Esta mocasines de poliester negro combina estilo y comodidad. Su tejido es moderno.,shoes
4926,167,top_estructurado de terciopelo blanco,top_estructurado,blanco,liso,terciopelo,5,"Prenda de terciopelo en tono blanco, perfecta para realzar tu look. Su tejido es suave al tacto.",top
4927,167,top_estructurado de lana rojo,top_estructurado,rojo,liso,lana,1,"Prenda de lana en tono rojo, perfecta para realzar tu look. Su tejido es cálido.",top
4928,167,pantalones_asimetricos de seda blanco,pantalones_asimetricos,blanco,liso,seda,4,"Prenda de seda en tono blanco, perfecta para realzar tu look. Su tejido es fina.",bottom
4929,167,top_estructurado de poliester negro,top_estructurado,negro,liso,poliester,5,"Prenda de poliester en tono negro, perfecta para realzar tu look. Su tejido es práctico.",top
4930,167,top_estructurado de algodon beige,top_estructurado,beige,liso,algodon,4,"Prenda de algodon en tono beige, perfecta para realzar tu look. Su tejido es suave.",top
4931,167,pantalones_asimetricos de sintetico gris,pantalones_asimetricos,gris,liso,sintetico,2,Una pantalones_asimetricos de sintetico color gris. Su tejido es económico.,bottom
4932,167,pantalones_asimetricos de seda verde,pantalones_asimetricos,verde,liso,seda,5,Esta pantalones_asimetricos de seda verde combina estilo y comodidad. Su tejido es brillante.,bottom
4933,167,top_estructurado de lana gris,top_estructurado,gris,liso,lana,4,"Prenda de lana en tono gris, perfecta para realzar tu look. Su tejido es cálido.",top
4934,167,pantalones_asimetricos de poliester negro,pantalones_asimetricos,negro,liso,poliester,4,Una pantalones_asimetricos de poliester color negro. Su tejido es moderno.,bottom
4935,167,mocasines de lino mostaza,mocasines,mostaza,liso,lino,3,"Prenda de lino en tono mostaza, perfecta para realzar tu look. Su tejido es fresco.",shoes
4936,168,falda_larga de seda verde,falda_larga,verde,lunares,seda,1,Esta falda_larga de seda verde combina estilo y comodidad. Su tejido es brillante. Presenta un diseño de lunares que aporta personalidad.,bottom
4937,168,botas_planas de cuero mostaza,botas_planas,mostaza,lunares,cuero,2,"Prenda de cuero en tono mostaza, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de lunares que aporta personalidad.",shoes
4938,168,botas_planas de jean granate,botas_planas,granate,etnico,jean,2,Una botas_planas de jean color granate. Su tejido es casual. Presenta un diseño de etnico que aporta personalidad.,shoes
4939,168,top_bordado de cuero negro,top_bordado,negro,floral,cuero,2,Esta top_bordado de cuero negro combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de floral que aporta personalidad.,top
4940,168,top_bordado de terciopelo terracota,top_bordado,terracota,floral,terciopelo,1,Esta top_bordado de terciopelo terracota combina estilo y comodidad. Su tejido es suave al tacto. Presenta un diseño de floral que aporta personalidad.,top
4941,168,botas_planas de lino mostaza,botas_planas,mostaza,lunares,lino,1,Una botas_planas de lino color mostaza. Su tejido es ligero. Presenta un diseño de lunares que aporta personalidad.,shoes
4942,168,top_bordado de jean beige,top_bordado,beige,floral,jean,1,Esta top_bordado de jean beige combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de floral que aporta personalidad.,top
4943,168,botas_planas de terciopelo rosa,botas_planas,rosa,floral,terciopelo,2,"Prenda de terciopelo en tono rosa, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de floral que aporta personalidad.",shoes
4944,168,top_bordado de jean mostaza,top_bordado,mostaza,floral,jean,2,"Prenda de jean en tono mostaza, perfecta para realzar tu look. Su tejido es casual. Presenta un diseño de floral que aporta personalidad.",top
4945,168,top_bordado de cuero verde,top_bordado,verde,floral,cuero,3,Una top_bordado de cuero color verde. Su tejido es elegante. Presenta un diseño de floral que aporta personalidad.,top
4946,168,botas_planas de poliester verde,botas_planas,verde,lunares,poliester,3,"Prenda de poliester en tono verde, perfecta para realzar tu look. Su tejido es moderno. Presenta un diseño de lunares que aporta personalidad.",shoes
4947,168,pantalones_flare de seda marron,pantalones_flare,marron,etnico,seda,1,"Prenda de seda en tono marron, perfecta para realzar tu look. Su tejido es fina. Presenta un diseño de etnico que aporta personalidad.",bottom
4948,168,falda_larga de lino verde,falda_larga,verde,lunares,lino,1,"Prenda de lino en tono verde, perfecta para realzar tu look. Su tejido es ligero. Presenta un diseño de lunares que aporta personalidad.",bottom
4949,168,top_bordado de sintetico marron,top_bordado,marron,etnico,sintetico,3,Esta top_bordado de sintetico marron combina estilo y comodidad. Su tejido es económico. Presenta un diseño de etnico que aporta personalidad.,top
4950,168,botas_planas de sintetico mostaza,botas_planas,mostaza,lunares,sintetico,2,Esta botas_planas de sintetico mostaza combina estilo y comodidad. Su tejido es económico. Presenta un diseño de lunares que aporta personalidad.,shoes
4951,168,pantalones_flare de terciopelo verde,pantalones_flare,verde,lunares,terciopelo,3,Una pantalones_flare de terciopelo color verde. Su tejido es suave al tacto. Presenta un diseño de lunares que aporta personalidad.,bottom
4952,168,falda_larga de cuero terracota,falda_larga,terracota,lunares,cuero,2,Esta falda_larga de cuero terracota combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de lunares que aporta personalidad.,bottom
4953,168,falda_larga de poliester marron,falda_larga,marron,floral,poliester,3,Una falda_larga de poliester color marron. Su tejido es moderno. Presenta un diseño de floral que aporta personalidad.,bottom
4954,168,top_bordado de jean mostaza,top_bordado,mostaza,etnico,jean,2,"Prenda de jean en tono mostaza, perfecta para realzar tu look. Su tejido es casual. Presenta un diseño de etnico que aporta personalidad.",top
4955,168,botas_planas de lana terracota,botas_planas,terracota,etnico,lana,3,"Prenda de lana en tono terracota, perfecta para realzar tu look. Su tejido es acogedor. Presenta un diseño de etnico que aporta personalidad.",shoes
4956,168,falda_larga de lino turquesa,falda_larga,turquesa,floral,lino,1,Esta falda_larga de lino turquesa combina estilo y comodidad. Su tejido es fresco. Presenta un diseño de floral que aporta personalidad.,bottom
4957,168,falda_larga de sintetico verde,falda_larga,verde,floral,sintetico,3,Una falda_larga de sintetico color verde. Su tejido es económico. Presenta un diseño de floral que aporta personalidad.,bottom
4958,168,botas_planas de lino violeta,botas_planas,violeta,etnico,lino,1,Una botas_planas de lino color violeta. Su tejido es ligero. Presenta un diseño de etnico que aporta personalidad.,shoes
4959,168,falda_larga de cuero gris,falda_larga,gris,lunares,cuero,1,Esta falda_larga de cuero gris combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de lunares que aporta personalidad.,bottom
4960,168,top_bordado de tweed mostaza,top_bordado,mostaza,lunares,tweed,3,Esta top_bordado de tweed mostaza combina estilo y comodidad. Su tejido es texturizado. Presenta un diseño de lunares que aporta personalidad.,top
4961,168,pantalones_flare de seda mostaza,pantalones_flare,mostaza,lunares,seda,2,"Prenda de seda en tono mostaza, perfecta para realzar tu look. Su tejido es fina. Presenta un diseño de lunares que aporta personalidad.",bottom
4962,168,botas_planas de poliester marron,botas_planas,marron,floral,poliester,2,Una botas_planas de poliester color marron. Su tejido es práctico. Presenta un diseño de floral que aporta personalidad.,shoes
4963,168,botas_planas de terciopelo terracota,botas_planas,terracota,lunares,terciopelo,3,Esta botas_planas de terciopelo terracota combina estilo y comodidad. Su tejido es suave al tacto. Presenta un diseño de lunares que aporta personalidad.,shoes
4964,168,pantalones_flare de lana terracota,pantalones_flare,terracota,lunares,lana,2,"Prenda de lana en tono terracota, perfecta para realzar tu look. Su tejido es acogedor. Presenta un diseño de lunares que aporta personalidad.",bottom
4965,168,botas_planas de jean terracota,botas_planas,terracota,floral,jean,2,Una botas_planas de jean color terracota. Su tejido es casual. Presenta un diseño de floral que aporta personalidad.,shoes
4966,168,falda_larga de poliester mostaza,falda_larga,mostaza,etnico,poliester,1,Esta falda_larga de poliester mostaza combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de etnico que aporta personalidad.,bottom
4967,168,pantalones_flare de lino terracota,pantalones_flare,terracota,floral,lino,5,"Prenda de lino en tono terracota, perfecta para realzar tu look. Su tejido es ligero. Presenta un diseño de floral que aporta personalidad.",bottom
4968,169,vestido_floral de tweed blanco,vestido_floral,blanco,floral,tweed,4,Esta vestido_floral de tweed blanco combina estilo y comodidad. Su tejido es británico. Presenta un diseño de floral que aporta personalidad.,top
4969,169,top_encaje de cuero turquesa,top_encaje,turquesa,floral,cuero,2,"Prenda de cuero en tono turquesa, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de floral que aporta personalidad.",top
4970,169,bailarinas de seda crema,bailarinas,crema,lunares,seda,1,Esta bailarinas de seda crema combina estilo y comodidad. Su tejido es fina. Presenta un diseño de lunares que aporta personalidad.,shoes
4971,169,vestido_floral de cuero lavanda,vestido_floral,lavanda,lunares,cuero,2,"Prenda de cuero en tono lavanda, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de lunares que aporta personalidad.",top
4972,169,vestido_floral de seda verde,vestido_floral,verde,lunares,seda,5,"Prenda de seda en tono verde, perfecta para realzar tu look. Su tejido es fina. Presenta un diseño de lunares que aporta personalidad.",top
4973,169,bailarinas de terciopelo rosa,bailarinas,rosa,floral,terciopelo,2,Una bailarinas de terciopelo color rosa. Su tejido es suave al tacto. Presenta un diseño de floral que aporta personalidad.,shoes
4974,169,falda_midi de tweed lavanda,falda_midi,lavanda,floral,tweed,2,Una falda_midi de tweed color lavanda. Su tejido es texturizado. Presenta un diseño de floral que aporta personalidad.,bottom
4975,169,falda_midi de cuero rosa,falda_midi,rosa,encaje,cuero,2,"Prenda de cuero en tono rosa, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de encaje que aporta personalidad.",bottom
4976,169,vestido_floral de lino blanco,vestido_floral,blanco,floral,lino,3,"Prenda de lino en tono blanco, perfecta para realzar tu look. Su tejido es fresco. Presenta un diseño de floral que aporta personalidad.",top
4977,169,bailarinas de terciopelo blanco,bailarinas,blanco,lunares,terciopelo,2,Esta bailarinas de terciopelo blanco combina estilo y comodidad. Su tejido es elegante. Presenta un diseño de lunares que aporta personalidad.,shoes
4978,169,vestido_floral de tweed blanco,vestido_floral,blanco,floral,tweed,1,Esta vestido_floral de tweed blanco combina estilo y comodidad. Su tejido es texturizado. Presenta un diseño de floral que aporta personalidad.,top
4979,169,vestido_floral de tweed beige,vestido_floral,beige,floral,tweed,5,Esta vestido_floral de tweed beige combina estilo y comodidad. Su tejido es texturizado. Presenta un diseño de floral que aporta personalidad.,top
4980,169,bailarinas de sintetico rosa,bailarinas,rosa,floral,sintetico,2,Una bailarinas de sintetico color rosa. Su tejido es versátil. Presenta un diseño de floral que aporta personalidad.,shoes
4981,169,bailarinas de sintetico marron,bailarinas,marron,lunares,sintetico,3,Esta bailarinas de sintetico marron combina estilo y comodidad. Su tejido es versátil. Presenta un diseño de lunares que aporta personalidad.,shoes
4982,169,bailarinas de sintetico rosa,bailarinas,rosa,floral,sintetico,3,Esta bailarinas de sintetico rosa combina estilo y comodidad. Su tejido es versátil. Presenta un diseño de floral que aporta personalidad.,shoes
4983,169,top_encaje de seda azul,top_encaje,azul,encaje,seda,3,Esta top_encaje de seda azul combina estilo y comodidad. Su tejido es fina. Presenta un diseño de encaje que aporta personalidad.,top
4984,169,blusa_volantes de terciopelo rosa,blusa_volantes,rosa,encaje,terciopelo,2,Una blusa_volantes de terciopelo color rosa. Su tejido es elegante. Presenta un diseño de encaje que aporta personalidad.,top
4985,169,bailarinas de jean rosa,bailarinas,rosa,encaje,jean,1,Una bailarinas de jean color rosa. Su tejido es casual. Presenta un diseño de encaje que aporta personalidad.,shoes
4986,169,top_encaje de tweed verde,top_encaje,verde,lunares,tweed,3,Esta top_encaje de tweed verde combina estilo y comodidad. Su tejido es británico. Presenta un diseño de lunares que aporta personalidad.,top
4987,169,bailarinas de lino rosa,bailarinas,rosa,floral,lino,1,Una bailarinas de lino color rosa. Su tejido es ligero. Presenta un diseño de floral que aporta personalidad.,shoes
4988,169,top_encaje de cuero crema,top_encaje,crema,floral,cuero,2,"Prenda de cuero en tono crema, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de floral que aporta personalidad.",top
4989,169,falda_midi de sintetico lavanda,falda_midi,lavanda,encaje,sintetico,3,Una falda_midi de sintetico color lavanda. Su tejido es económico. Presenta un diseño de encaje que aporta personalidad.,bottom
4990,169,vestido_floral de terciopelo verde,vestido_floral,verde,lunares,terciopelo,4,Esta vestido_floral de terciopelo verde combina estilo y comodidad. Su tejido es suave al tacto. Presenta un diseño de lunares que aporta personalidad.,top
4991,169,blusa_volantes de sintetico crema,blusa_volantes,crema,lunares,sintetico,3,Esta blusa_volantes de sintetico crema combina estilo y comodidad. Su tejido es económico. Presenta un diseño de lunares que aporta personalidad.,top
4992,169,vestido_floral de lana rosa,vestido_floral,rosa,lunares,lana,2,Una vestido_floral de lana color rosa. Su tejido es cálido. Presenta un diseño de lunares que aporta personalidad.,top
4993,169,blusa_volantes de lino rosa,blusa_volantes,rosa,lunares,lino,3,"Prenda de lino en tono rosa, perfecta para realzar tu look. Su tejido es fresco. Presenta un diseño de lunares que aporta personalidad.",top
4994,169,vestido_floral de cuero rojo,vestido_floral,rojo,lunares,cuero,3,Esta vestido_floral de cuero rojo combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de lunares que aporta personalidad.,top
4995,169,blusa_volantes de poliester lavanda,blusa_volantes,lavanda,encaje,poliester,2,"Prenda de poliester en tono lavanda, perfecta para realzar tu look. Su tejido es moderno. Presenta un diseño de encaje que aporta personalidad.",top
4996,169,vestido_floral de lana crema,vestido_floral,crema,floral,lana,3,"Prenda de lana en tono crema, perfecta para realzar tu look. Su tejido es cálido. Presenta un diseño de floral que aporta personalidad.",top
4997,169,bailarinas de lino crema,bailarinas,crema,lunares,lino,1,Esta bailarinas de lino crema combina estilo y comodidad. Su tejido es ligero. Presenta un diseño de lunares que aporta personalidad.,shoes
4998,169,top_encaje de sintetico lavanda,top_encaje,lavanda,encaje,sintetico,4,"Prenda de sintetico en tono lavanda, perfecta para realzar tu look. Su tejido es económico. Presenta un diseño de encaje que aporta personalidad.",top
4999,170,top_bordado de lino terracota,top_bordado,terracota,floral,lino,2,"Prenda de lino en tono terracota, perfecta para realzar tu look. Su tejido es ligero. Presenta un diseño de floral que aporta personalidad.",top
5000,170,top_bordado de cuero marron,top_bordado,marron,etnico,cuero,2,Una top_bordado de cuero color marron. Su tejido es resistente. Presenta un diseño de etnico que aporta personalidad.,top
5001,170,pantalones_flare de poliester verde,pantalones_flare,verde,lunares,poliester,2,Esta pantalones_flare de poliester verde combina estilo y comodidad. Su tejido es moderno. Presenta un diseño de lunares que aporta personalidad.,bottom
5002,170,top_bordado de sintetico terracota,top_bordado,terracota,etnico,sintetico,1,Una top_bordado de sintetico color terracota. Su tejido es económico. Presenta un diseño de etnico que aporta personalidad.,top
5003,170,falda_larga de cuero mostaza,falda_larga,mostaza,floral,cuero,3,Una falda_larga de cuero color mostaza. Su tejido es elegante. Presenta un diseño de floral que aporta personalidad.,bottom
5004,170,pantalones_flare de terciopelo verde,pantalones_flare,verde,floral,terciopelo,1,Esta pantalones_flare de terciopelo verde combina estilo y comodidad. Su tejido es elegante. Presenta un diseño de floral que aporta personalidad.,bottom
